[ 2026-06-03 11:57:08,993 ] 20 root - INFO - Initiate the data ingestion
[ 2026-06-03 11:57:14,706 ] 65 root - INFO - Performed train test split on the dataframe
[ 2026-06-03 11:57:14,706 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-06-03 11:57:14,707 ] 75 root - INFO - Exporting train and test file path.
[ 2026-06-03 11:57:14,800 ] 84 root - INFO - Exported train and test file path.
[ 2026-06-03 11:57:14,801 ] 22 root - INFO - Data Initiation Completed
[ 2026-06-03 11:57:14,813 ] 27 root - INFO - Initiate the data Validation
[ 2026-06-03 11:57:14,864 ] 32 root - INFO - Required number of columns:2
[ 2026-06-03 11:57:14,865 ] 33 root - INFO - Data frame has columns:31
[ 2026-06-03 11:57:14,865 ] 32 root - INFO - Required number of columns:2
[ 2026-06-03 11:57:14,865 ] 33 root - INFO - Data frame has columns:31
[ 2026-06-03 11:57:15,099 ] 30 root - INFO - data Validation Completed
[ 2026-06-03 11:57:15,100 ] 34 root - INFO - data Transformation started
[ 2026-06-03 11:57:15,100 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-06-03 11:57:15,100 ] 65 root - INFO - Starting data transformation
[ 2026-06-03 11:57:15,141 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-06-03 11:57:15,141 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-06-03 11:57:15,161 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-06-03 11:57:15,166 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-06-03 11:57:15,166 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-06-03 11:57:15,171 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-06-03 11:57:15,172 ] 38 root - INFO - data Transformation completed
[ 2026-06-03 11:57:15,172 ] 40 root - INFO - Model Training sstared
